cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,10/23/22,PA-4,Madeleine Dean,Christian Nascimento,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-3,Dwight Evans,Christopher Hoeppner,4,Expert ratings adjusted for national environment,82.34267,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-3,Dwight Evans,Christopher Hoeppner,3,Fundamentals (non-polling factors),82.34267,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-3,Dwight Evans,Christopher Hoeppner,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-3,Dwight Evans,Christopher Hoeppner,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-2,Brendan F. Boyle,Aaron Bashir,4,Expert ratings adjusted for national environment,40.05257,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-2,Brendan F. Boyle,Aaron Bashir,3,Fundamentals (non-polling factors),42.2418,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-2,Brendan F. Boyle,Aaron Bashir,2,CANTOR (analysis of comparable disticts),39.25216,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-2,Brendan F. Boyle,Aaron Bashir,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-17,Chris Deluzio,Jeremy Shaffer,4,Expert ratings adjusted for national environment,5.423935,0,0,1.3509,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-17,Chris Deluzio,Jeremy Shaffer,3,Fundamentals (non-polling factors),5.453408,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-17,Chris Deluzio,Jeremy Shaffer,2,CANTOR (analysis of comparable disticts),-.7835329,.7305125,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-17,Chris Deluzio,Jeremy Shaffer,1,Polls adjusted for house effects & other factors,-.1027298,1.269488,1.269488,1.269488,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-16,Dan Pastore,Mike Kelly,4,Expert ratings adjusted for national environment,-28.76389,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-16,Dan Pastore,Mike Kelly,3,Fundamentals (non-polling factors),-26.46959,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-16,Dan Pastore,Mike Kelly,2,CANTOR (analysis of comparable disticts),-25.46648,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-16,Dan Pastore,Mike Kelly,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-15,Michael Molesevich,Glenn “GT” Thompson,4,Expert ratings adjusted for national environment,-46.91126,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-15,Michael Molesevich,Glenn “GT” Thompson,3,Fundamentals (non-polling factors),-46.22615,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-15,Michael Molesevich,Glenn “GT” Thompson,2,CANTOR (analysis of comparable disticts),-35.11758,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-15,Michael Molesevich,Glenn “GT” Thompson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-14,(unopposed),Guy Reschenthaler,4,Expert ratings adjusted for national environment,19.99438,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-14,(unopposed),Guy Reschenthaler,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-14,(unopposed),Guy Reschenthaler,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-14,(unopposed),Guy Reschenthaler,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-13,(unopposed),John Joyce,4,Expert ratings adjusted for national environment,19.99438,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-13,(unopposed),John Joyce,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-13,(unopposed),John Joyce,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-13,(unopposed),John Joyce,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-12,Summer Lee,Mike Doyle,4,Expert ratings adjusted for national environment,14.06727,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-12,Summer Lee,Mike Doyle,3,Fundamentals (non-polling factors),12.82506,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-12,Summer Lee,Mike Doyle,2,CANTOR (analysis of comparable disticts),10.47325,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-12,Summer Lee,Mike Doyle,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-1,Ashley Ehasz,Brian Fitzpatrick,4,Expert ratings adjusted for national environment,-21.46067,0,0,1.350436,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-1,Ashley Ehasz,Brian Fitzpatrick,3,Fundamentals (non-polling factors),-13.43739,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-1,Ashley Ehasz,Brian Fitzpatrick,2,CANTOR (analysis of comparable disticts),-6.25482,.731442,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-1,Ashley Ehasz,Brian Fitzpatrick,1,Polls adjusted for house effects & other factors,-14.20861,1.268558,1.268558,1.268558,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-11,Bob Hollister,Lloyd K. Smucker,4,Expert ratings adjusted for national environment,-30.67648,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-11,Bob Hollister,Lloyd K. Smucker,3,Fundamentals (non-polling factors),-28.58604,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-11,Bob Hollister,Lloyd K. Smucker,2,CANTOR (analysis of comparable disticts),-27.84376,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-11,Bob Hollister,Lloyd K. Smucker,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-10,Shamaine Daniels,Scott Perry,4,Expert ratings adjusted for national environment,-26.42164,0,0,1.202498,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-10,Shamaine Daniels,Scott Perry,3,Fundamentals (non-polling factors),-14.38675,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-10,Shamaine Daniels,Scott Perry,2,CANTOR (analysis of comparable disticts),-10.4101,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,PA-10,Shamaine Daniels,Scott Perry,1,Polls adjusted for house effects & other factors,-1.050072,.9719455,.9719455,.9719455,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-6,Andrea Salinas,Mike Erickson,4,Expert ratings adjusted for national environment,7.529038,0,0,1.738739,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-6,Andrea Salinas,Mike Erickson,3,Fundamentals (non-polling factors),9.806724,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-6,Andrea Salinas,Mike Erickson,2,CANTOR (analysis of comparable disticts),1.017285,0,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-6,Andrea Salinas,Mike Erickson,1,Polls adjusted for house effects & other factors,-2.893097,2.047097,2.047097,2.047097,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-5,Jamie McLeod-Skinner,Lori Chavez-DeRemer,4,Expert ratings adjusted for national environment,4.164241,0,0,1.333899,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-5,Jamie McLeod-Skinner,Lori Chavez-DeRemer,3,Fundamentals (non-polling factors),-4.04973,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-5,Jamie McLeod-Skinner,Lori Chavez-DeRemer,2,CANTOR (analysis of comparable disticts),.1212573,.7645975,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-5,Jamie McLeod-Skinner,Lori Chavez-DeRemer,1,Polls adjusted for house effects & other factors,-5.205818,1.235402,1.235402,1.235402,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-4,Val Hoyle,Alek Skarlatos,4,Expert ratings adjusted for national environment,10.70989,0,0,1.291256,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-4,Val Hoyle,Alek Skarlatos,3,Fundamentals (non-polling factors),8.756463,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-4,Val Hoyle,Alek Skarlatos,2,CANTOR (analysis of comparable disticts),3.402908,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-4,Val Hoyle,Alek Skarlatos,1,Polls adjusted for house effects & other factors,5.756382,1.149903,1.149903,1.149903,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-3,Earl Blumenauer,Joanna Harbour,4,Expert ratings adjusted for national environment,38.25783,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-3,Earl Blumenauer,Joanna Harbour,3,Fundamentals (non-polling factors),40.23707,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-3,Earl Blumenauer,Joanna Harbour,2,CANTOR (analysis of comparable disticts),39.15792,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-3,Earl Blumenauer,Joanna Harbour,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-2,Joe Yetter,Cliff S. Bentz,4,Expert ratings adjusted for national environment,-35.97909,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-2,Joe Yetter,Cliff S. Bentz,3,Fundamentals (non-polling factors),-34.78939,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-2,Joe Yetter,Cliff S. Bentz,2,CANTOR (analysis of comparable disticts),-27.80393,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-2,Joe Yetter,Cliff S. Bentz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-1,Suzanne Bonamici,Christopher A. Mann,4,Expert ratings adjusted for national environment,31.83517,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-1,Suzanne Bonamici,Christopher A. Mann,3,Fundamentals (non-polling factors),33.70181,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-1,Suzanne Bonamici,Christopher A. Mann,2,CANTOR (analysis of comparable disticts),33.11054,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OR-1,Suzanne Bonamici,Christopher A. Mann,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-5,Joshua Harris-Till,Stephanie Bice,4,Expert ratings adjusted for national environment,-28.82168,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-5,Joshua Harris-Till,Stephanie Bice,3,Fundamentals (non-polling factors),-26.3659,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-5,Joshua Harris-Till,Stephanie Bice,2,CANTOR (analysis of comparable disticts),-26.95372,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-5,Joshua Harris-Till,Stephanie Bice,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-4,Mary Brannon,Tom Cole,4,Expert ratings adjusted for national environment,-44.50003,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-4,Mary Brannon,Tom Cole,3,Fundamentals (non-polling factors),-43.72749,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-4,Mary Brannon,Tom Cole,2,CANTOR (analysis of comparable disticts),-33.40525,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-4,Mary Brannon,Tom Cole,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,4,Expert ratings adjusted for national environment,-54.82979,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,3,Fundamentals (non-polling factors),-54.44495,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,2,CANTOR (analysis of comparable disticts),-40.56723,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-2,Naomi Andrews,Josh Brecheen,4,Expert ratings adjusted for national environment,-55.66362,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-2,Naomi Andrews,Josh Brecheen,3,Fundamentals (non-polling factors),-55.71053,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-2,Naomi Andrews,Josh Brecheen,2,CANTOR (analysis of comparable disticts),-37.81474,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-2,Naomi Andrews,Josh Brecheen,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-1,Adam Martin,Kevin Hern,4,Expert ratings adjusted for national environment,-33.51489,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-1,Adam Martin,Kevin Hern,3,Fundamentals (non-polling factors),-31.589,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-1,Adam Martin,Kevin Hern,2,CANTOR (analysis of comparable disticts),-30.85143,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OK-1,Adam Martin,Kevin Hern,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-9,Marcy Kaptur,J.R. Majewski,4,Expert ratings adjusted for national environment,9.709111,0,0,.9703386,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-9,Marcy Kaptur,J.R. Majewski,3,Fundamentals (non-polling factors),-1.489818,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-9,Marcy Kaptur,J.R. Majewski,2,CANTOR (analysis of comparable disticts),2.790821,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-9,Marcy Kaptur,J.R. Majewski,1,Polls adjusted for house effects & other factors,9.577724,.5064716,.5064716,.5064716,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-8,Vanessa Enoch,Warren Davidson,4,Expert ratings adjusted for national environment,-36.91599,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-8,Vanessa Enoch,Warren Davidson,3,Fundamentals (non-polling factors),-35.71201,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-8,Vanessa Enoch,Warren Davidson,2,CANTOR (analysis of comparable disticts),-28.9984,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-8,Vanessa Enoch,Warren Davidson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-7,Matthew Diemer,Max Miller,4,Expert ratings adjusted for national environment,-25.84275,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-7,Matthew Diemer,Max Miller,3,Fundamentals (non-polling factors),-11.77632,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-7,Matthew Diemer,Max Miller,2,CANTOR (analysis of comparable disticts),-11.87924,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-7,Matthew Diemer,Max Miller,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-6,Louis G. Lyras,Bill Johnson,4,Expert ratings adjusted for national environment,-42.37167,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-6,Louis G. Lyras,Bill Johnson,3,Fundamentals (non-polling factors),-41.82292,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-6,Louis G. Lyras,Bill Johnson,2,CANTOR (analysis of comparable disticts),-29.37216,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-6,Louis G. Lyras,Bill Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-5,Craig Swartz,Bob Latta,4,Expert ratings adjusted for national environment,-37.54417,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-5,Craig Swartz,Bob Latta,3,Fundamentals (non-polling factors),-36.42096,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-5,Craig Swartz,Bob Latta,2,CANTOR (analysis of comparable disticts),-29.03016,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-5,Craig Swartz,Bob Latta,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-4,Tamie Wilson,Jim Jordan,4,Expert ratings adjusted for national environment,-44.22831,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-4,Tamie Wilson,Jim Jordan,3,Fundamentals (non-polling factors),-43.11031,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-4,Tamie Wilson,Jim Jordan,2,CANTOR (analysis of comparable disticts),-35.99916,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-4,Tamie Wilson,Jim Jordan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-3,Joyce Beatty,Lee R. Stahley,4,Expert ratings adjusted for national environment,36.40175,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-3,Joyce Beatty,Lee R. Stahley,3,Fundamentals (non-polling factors),38.38006,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-3,Joyce Beatty,Lee R. Stahley,2,CANTOR (analysis of comparable disticts),37.23375,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-3,Joyce Beatty,Lee R. Stahley,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-2,Samantha Meadows,Brad Wenstrup,4,Expert ratings adjusted for national environment,-48.62411,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-2,Samantha Meadows,Brad Wenstrup,3,Fundamentals (non-polling factors),-47.48616,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-2,Samantha Meadows,Brad Wenstrup,2,CANTOR (analysis of comparable disticts),-40.60362,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-2,Samantha Meadows,Brad Wenstrup,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-15,Gary Josephson,Mike Carey,4,Expert ratings adjusted for national environment,-25.21505,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-15,Gary Josephson,Mike Carey,3,Fundamentals (non-polling factors),-21.77788,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-15,Gary Josephson,Mike Carey,2,CANTOR (analysis of comparable disticts),-18.50633,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-15,Gary Josephson,Mike Carey,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-14,Matt Kilboy,David P. Joyce,4,Expert ratings adjusted for national environment,-28.9719,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-14,Matt Kilboy,David P. Joyce,3,Fundamentals (non-polling factors),-27.17713,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-14,Matt Kilboy,David P. Joyce,2,CANTOR (analysis of comparable disticts),-21.83227,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-14,Matt Kilboy,David P. Joyce,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,4,Expert ratings adjusted for national environment,-9.916393,0,0,1.37943,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,3,Fundamentals (non-polling factors),-8.985829,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,2,CANTOR (analysis of comparable disticts),-1.822168,.6733096,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,1,Polls adjusted for house effects & other factors,-4.521236,1.32669,1.32669,1.32669,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-12,Amy Rippel-Elton,Troy Balderson,4,Expert ratings adjusted for national environment,-37.75074,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-12,Amy Rippel-Elton,Troy Balderson,3,Fundamentals (non-polling factors),-36.29786,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-12,Amy Rippel-Elton,Troy Balderson,2,CANTOR (analysis of comparable disticts),-31.99734,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-12,Amy Rippel-Elton,Troy Balderson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-1,Greg Landsman,Steve Chabot,4,Expert ratings adjusted for national environment,-9.77919,0,0,1.261293,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-1,Greg Landsman,Steve Chabot,3,Fundamentals (non-polling factors),-9.07858,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-1,Greg Landsman,Steve Chabot,2,CANTOR (analysis of comparable disticts),-5.228847,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-1,Greg Landsman,Steve Chabot,1,Polls adjusted for house effects & other factors,-1.181274,1.089827,1.089827,1.089827,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-11,Shontel Brown,Eric J. Brewer,4,Expert ratings adjusted for national environment,52.20664,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-11,Shontel Brown,Eric J. Brewer,3,Fundamentals (non-polling factors),54.65527,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-11,Shontel Brown,Eric J. Brewer,2,CANTOR (analysis of comparable disticts),49.31741,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-11,Shontel Brown,Eric J. Brewer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-10,David Esrati,Mike Turner,4,Expert ratings adjusted for national environment,-24.63651,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-10,David Esrati,Mike Turner,3,Fundamentals (non-polling factors),-20.64201,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-10,David Esrati,Mike Turner,2,CANTOR (analysis of comparable disticts),-15.89625,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,OH-10,David Esrati,Mike Turner,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-9,Yvette Clarke,Menachem M. Raitport,4,Expert ratings adjusted for national environment,74.77661,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-9,Yvette Clarke,Menachem M. Raitport,3,Fundamentals (non-polling factors),74.77661,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-9,Yvette Clarke,Menachem M. Raitport,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-9,Yvette Clarke,Menachem M. Raitport,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,4,Expert ratings adjusted for national environment,52.96861,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,3,Fundamentals (non-polling factors),55.71703,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,2,CANTOR (analysis of comparable disticts),47.58902,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-7,Nydia M. Velázquez,Juan Pagán,4,Expert ratings adjusted for national environment,59.80841,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-7,Nydia M. Velázquez,Juan Pagán,3,Fundamentals (non-polling factors),62.67357,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-7,Nydia M. Velázquez,Juan Pagán,2,CANTOR (analysis of comparable disticts),53.46066,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-7,Nydia M. Velázquez,Juan Pagán,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-6,Grace Meng,Tom Zmich,4,Expert ratings adjusted for national environment,32.52742,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-6,Grace Meng,Tom Zmich,3,Fundamentals (non-polling factors),34.6022,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
